"","chr","start","end","length","abs_summit","pileup","-log10(pvalue)","fold_enrichment","-log10(qvalue)","name"
"16926","chr3",50189379,50189539,161,50189460,9,7.68451,5.45763,4.6377,"NA_peak_16926"
"16927","chr3",50226192,50226349,158,50226297,12,10.55584,6.72199,7.28146,"NA_peak_16927"
"16928","chr3",50227455,50227689,235,50227583,14,13.06781,7.83334,9.62943,"NA_peak_16928"
"16929","chr3",50235815,50236245,431,50235985,40,41.28723,15.46069,36.65395,"NA_peak_16929"
"16930","chr3",50246245,50246398,154,50246355,10,9.05326,6.15273,5.89071,"NA_peak_16930"
"16931","chr3",50260060,50260279,220,50260108,22,15.72435,7.33712,12.1305,"NA_peak_16931"
"16932","chr3",50264506,50265114,609,50264736,28,20.8578,8.4937,17.00443,"NA_peak_16932"
"16933","chr3",50278787,50279134,348,50278889,7,5.49167,4.32115,2.68219,"NA_peak_16933"
"16934","chr3",50292361,50292696,336,50292513,32,34.74916,14.95142,30.32611,"NA_peak_16934"
"16935","chr3",50299175,50299786,612,50299595,52,53.75357,17.25703,48.82657,"NA_peak_16935"
"16936","chr3",50321134,50321793,660,50321730,16,13.33704,7.50774,9.883,"NA_peak_16936"
"16937","chr3",50328161,50328385,225,50328318,12,12.34832,7.79794,8.95467,"NA_peak_16937"
"16938","chr3",50337324,50337860,537,50337553,24,23.43467,11.1979,19.46104,"NA_peak_16938"
"16939","chr3",50350735,50351226,492,50350863,19,18.21183,9.64447,14.48667,"NA_peak_16939"
"16940","chr3",50359318,50359720,403,50359599,31,32.49287,14.01426,28.15096,"NA_peak_16940"
"16941","chr3",50379493,50379649,157,50379500,6,4.88505,4.01526,2.14054,"NA_peak_16941"
"16942","chr3",50436186,50436463,278,50436302,9,7.30598,5.22223,4.29992,"NA_peak_16942"
"16943","chr3",50516266,50516480,215,50516304,7,5.9491,4.60565,3.08821,"NA_peak_16943"
"16944","chr3",50526262,50526411,150,50526362,7,7.07148,5.25977,4.08574,"NA_peak_16944"
"16945","chr3",50567662,50567872,211,50567802,13,9.622,5.93313,6.4168,"NA_peak_16945"
"16946","chr3",50569057,50569570,514,50569178,20,17.31097,8.80487,13.63121,"NA_peak_16946"
"16947","chr3",50601082,50601412,331,50601182,16,15.39064,8.76151,11.81681,"NA_peak_16947"
"16948","chr3",50611745,50612249,505,50612053,19,14.37736,7.34815,10.86154,"NA_peak_16948"
"16949","chr3",50616907,50617074,168,50617031,14,10.18751,6.06308,6.94121,"NA_peak_16949"
"16950","chr3",50674853,50675123,271,50674908,5,5.86589,4.51,3.01299,"NA_peak_16950"
"16951","chr3",51190274,51190514,241,51190386,13,16.21815,9.77632,12.59688,"NA_peak_16951"
"16952","chr3",51340627,51340776,150,51340660,8,8.44978,5.99233,5.34058,"NA_peak_16952"
"16953","chr3",51384958,51385275,318,51385109,26,25.98597,12.02529,21.89816,"NA_peak_16953"
"16954","chr3",51391008,51391240,233,51391133,28,27.87469,12.42387,23.70979,"NA_peak_16954"
"16955","chr3",51499308,51500353,1046,51499448,21,17.61539,8.69163,13.91992,"NA_peak_16955"
"16956","chr3",51538650,51539024,375,51538722,11,11.50109,7.45375,8.16284,"NA_peak_16956"
"16957","chr3",51671128,51671370,243,51671303,11,9.37706,6.1846,6.19031,"NA_peak_16957"
"16958","chr3",51706836,51706979,144,51706935,10,9.12591,6.19678,5.95694,"NA_peak_16958"
"16959","chr3",51941874,51942360,487,51942047,44,43.91063,15.28458,39.20496,"NA_peak_16959"
"16960","chr3",51956344,51956480,137,51956362,8,6.917,5.10665,3.94579,"NA_peak_16960"
"16961","chr3",51982877,51983598,722,51983211,13,9.622,5.93313,6.4168,"NA_peak_16961"
"16962","chr3",52004357,52004641,285,52004422,11,9.4429,6.22536,6.25136,"NA_peak_16962"
"16963","chr3",52046622,52046753,132,52046644,8,5.78305,4.39386,2.93903,"NA_peak_16963"
"16964","chr3",52057235,52057582,348,52057452,22,18.60144,8.97407,14.85563,"NA_peak_16964"
"16965","chr3",52099115,52099428,314,52099284,15,15.79963,9.24512,12.20111,"NA_peak_16965"
"16966","chr3",52144351,52144525,175,52144395,8,7.43687,5.41922,4.40908,"NA_peak_16966"
"16967","chr3",52154664,52154922,259,52154768,24,27.77462,13.7875,23.61409,"NA_peak_16967"
"16968","chr3",52197903,52198138,236,52198061,8,8.4971,6.01779,5.38289,"NA_peak_16968"
"16969","chr3",52239077,52239489,413,52239194,12,11.00601,6.99786,7.7017,"NA_peak_16969"
"16970","chr3",52245986,52246153,168,52246021,7,6.91575,5.17333,3.9454,"NA_peak_16970"
"16971","chr3",52278571,52278915,345,52278796,14,13.65066,8.18645,10.17687,"NA_peak_16971"
"16972","chr3",52287725,52288102,378,52288024,18,18.3063,9.98852,14.57564,"NA_peak_16972"
"16973","chr3",52300177,52300397,221,52300262,17,16.52484,9.18665,12.88816,"NA_peak_16973"
"16974","chr3",52410232,52410729,498,52410315,28,29.01848,13.10141,24.80819,"NA_peak_16974"
"16975","chr3",52447162,52447309,148,52447247,9,4.99943,3.75292,2.24257,"NA_peak_16975"
"16976","chr3",52452900,52453221,322,52453075,21,14.76795,7.06105,11.22852,"NA_peak_16976"
"16977","chr3",52453937,52454143,207,52454101,21,14.82025,7.08996,11.27857,"NA_peak_16977"
"16978","chr3",52536370,52536723,354,52536580,37,34.77541,13.01936,30.35136,"NA_peak_16978"
"16979","chr3",52670726,52671069,344,52670789,7,8.58074,6.01333,5.45932,"NA_peak_16979"
"16980","chr3",52685518,52685977,460,52685732,12,12.29736,7.76833,8.90599,"NA_peak_16980"
"16981","chr3",52705733,52706242,510,52706062,13,12.99536,8.00136,9.56165,"NA_peak_16981"
"16982","chr3",52770651,52771098,448,52770973,14,16.27616,9.69999,12.65301,"NA_peak_16982"
"16983","chr3",52897412,52897719,308,52897546,8,8.79513,6.17519,5.65562,"NA_peak_16983"
"16984","chr3",53072678,53072899,222,53072794,14,14.19365,8.51108,10.68728,"NA_peak_16984"
"16985","chr3",53084468,53084628,161,53084547,5,5.68218,4.42546,2.84892,"NA_peak_16985"
"16986","chr3",53130385,53130559,175,53130456,10,8.91165,6.0665,5.75901,"NA_peak_16986"
"16987","chr3",53219981,53220116,136,53220048,9,9.59683,6.57471,6.39371,"NA_peak_16987"
"16988","chr3",53255851,53256169,319,53255927,9,7.447,5.31032,4.41868,"NA_peak_16988"
"16989","chr3",53270074,53270428,355,53270193,27,31.71007,15.07232,27.39722,"NA_peak_16989"
"16990","chr3",53347311,53347918,608,53347646,24,27.61159,13.69155,23.45784,"NA_peak_16990"
"16991","chr3",53806556,53806695,140,53806668,7,6.42584,4.89195,3.50061,"NA_peak_16991"
"16992","chr3",53881773,53882231,459,53882137,16,17.88114,10.23631,14.17135,"NA_peak_16992"
"16993","chr3",53891778,53892209,432,53892046,20,23.02796,12.22398,19.07229,"NA_peak_16993"
"16994","chr3",54146761,54146965,205,54146878,9,9.91184,6.74373,6.68508,"NA_peak_16994"
"16995","chr3",54756513,54756693,181,54756616,8,8.69298,6.12181,5.56263,"NA_peak_16995"
"16996","chr3",54870548,54870790,243,54870606,5,5.43105,4.30443,2.62751,"NA_peak_16996"
"16997","chr3",54954153,54954355,203,54954212,11,11.01005,7.17077,7.70429,"NA_peak_16997"
"16998","chr3",55160542,55160870,329,55160695,15,15.74206,9.21131,12.1465,"NA_peak_16998"
"16999","chr3",55198586,55198858,273,55198742,10,12.06176,7.82017,8.68452,"NA_peak_16999"
"17000","chr3",55572000,55572288,289,55572132,25,27.33172,13.1841,23.18854,"NA_peak_17000"
"17001","chr3",55708265,55708532,268,55708353,9,9.96687,6.77275,6.73657,"NA_peak_17001"
"17002","chr3",55907710,55907842,133,55907795,6,7.42378,5.36218,4.3972,"NA_peak_17002"
"17003","chr3",56157606,56157800,195,56157697,4,4.60322,3.75833,1.93964,"NA_peak_17003"
"17004","chr3",56303564,56303860,297,56303792,7,7.11167,5.28183,4.1222,"NA_peak_17004"
"17005","chr3",56324085,56324327,243,56324138,13,13.95549,8.5609,10.46391,"NA_peak_17005"
"17006","chr3",56447194,56447326,133,56447243,5,5.96338,4.55349,3.0984,"NA_peak_17006"
"17007","chr3",56468318,56468618,301,56468410,13,13.95549,8.5609,10.46391,"NA_peak_17007"
"17008","chr3",56494738,56494879,142,56494828,9,11.83097,7.66026,8.46924,"NA_peak_17008"
"17009","chr3",56556855,56557402,548,56557118,16,18.37738,10.51797,14.64282,"NA_peak_17009"
"17010","chr3",56682477,56683329,853,56683209,13,12.80294,7.88681,9.38052,"NA_peak_17010"
"17011","chr3",56801696,56802082,387,56801929,12,13.24084,8.3043,9.79184,"NA_peak_17011"
"17012","chr3",56909442,56909755,314,56909561,8,8.84732,6.20222,5.69977,"NA_peak_17012"
"17013","chr3",57060475,57060663,189,57060557,9,10.69407,7.14151,7.41054,"NA_peak_17013"
"17014","chr3",57079019,57079176,158,57079106,6,5.74672,4.52666,2.9071,"NA_peak_17014"
"17015","chr3",57165281,57165461,181,57165397,9,8.14047,5.73609,5.05488,"NA_peak_17015"
"17016","chr3",57227560,57228088,529,57227678,13,14.57041,8.90695,11.04208,"NA_peak_17016"
"17017","chr3",57596559,57596710,152,57596620,9,6.05721,4.42875,3.16979,"NA_peak_17017"
"17018","chr3",57597318,57597807,490,57597518,26,25.87224,11.95761,21.78973,"NA_peak_17018"
"17019","chr3",57692657,57693137,481,57693029,13,13.40167,8.24075,9.94275,"NA_peak_17019"
"17020","chr3",57756175,57756377,203,57756253,14,15.45621,9.24423,11.87814,"NA_peak_17020"
"17021","chr3",57951582,57951776,195,57951688,11,11.34834,7.36654,8.02013,"NA_peak_17021"
"17022","chr3",57952287,57952464,178,57952332,12,12.6652,7.98042,9.25185,"NA_peak_17022"
"17023","chr3",57969837,57970188,352,57970081,18,18.08753,9.85683,14.36833,"NA_peak_17023"
"17024","chr3",57974818,57975043,226,57974950,14,12.89963,7.73074,9.47151,"NA_peak_17024"
"17025","chr3",57983867,57984012,146,57983950,9,10.89846,7.24006,7.60032,"NA_peak_17025"
"17026","chr3",58049313,58049595,283,58049404,15,15.79963,9.24512,12.20111,"NA_peak_17026"
"17027","chr3",58059459,58059706,248,58059537,9,10.89846,7.24006,7.60032,"NA_peak_17027"
"17028","chr3",58161815,58162095,281,58161925,6,6.33417,4.84517,3.41743,"NA_peak_17028"
"17029","chr3",58260490,58260690,201,58260586,5,5.86589,4.51,3.01299,"NA_peak_17029"
"17030","chr3",58306190,58306550,361,58306221,11,11.71274,7.5733,8.36042,"NA_peak_17030"
"17031","chr3",58332751,58332947,197,58332841,10,10.86779,7.2021,7.57193,"NA_peak_17031"
"17032","chr3",58433482,58434164,683,58433636,12,11.907,7.53934,8.54041,"NA_peak_17032"
"17033","chr3",58435083,58435322,240,58435137,8,7.16694,5.25829,4.17273,"NA_peak_17033"
"17034","chr3",58491309,58491463,155,58491334,6,4.68123,3.88774,2.00784,"NA_peak_17034"
"17035","chr3",58491640,58492073,434,58491992,22,25.35902,13.00344,21.29875,"NA_peak_17035"
"17036","chr3",58528682,58528836,155,58528716,7,6.238,4.78051,3.33081,"NA_peak_17036"
"17037","chr3",58537155,58537344,190,58537226,11,12.04898,7.75999,8.6736,"NA_peak_17037"
"17038","chr3",58560871,58561028,158,58560938,9,9.35226,6.4402,6.16749,"NA_peak_17038"
"17039","chr3",59857968,59858171,204,59857991,5,5.51179,4.34403,2.69844,"NA_peak_17039"
"17040","chr3",60055905,60056139,235,60056048,10,12.35999,7.96406,8.96472,"NA_peak_17040"
"17041","chr3",61251350,61251584,235,61251490,14,16.42428,9.78036,12.79257,"NA_peak_17041"
"17042","chr3",61561367,61561673,307,61561418,8,6.97776,5.14373,4.00177,"NA_peak_17042"
"17043","chr3",61725917,61726139,223,61725971,9,10.37489,6.98308,7.11284,"NA_peak_17043"
"17044","chr3",62134226,62134514,289,62134277,6,6.59219,4.97647,3.65113,"NA_peak_17044"
"17045","chr3",62369113,62369292,180,62369125,4,4.60322,3.75833,1.93964,"NA_peak_17045"
"17046","chr3",62587849,62588075,227,62587884,5,5.68218,4.42546,2.84892,"NA_peak_17046"
"17047","chr3",62611611,62611819,209,62611758,5,5.35301,4.26555,2.55746,"NA_peak_17047"
"17048","chr3",62655753,62655945,193,62655816,10,12.06176,7.82017,8.68452,"NA_peak_17048"
"17049","chr3",62666065,62666221,157,62666144,5,6.06117,4.59616,3.16979,"NA_peak_17049"
"17050","chr3",62873754,62874324,571,62874238,10,8.9466,6.08783,5.79192,"NA_peak_17050"
"17051","chr3",62965219,62965368,150,62965336,4,4.76469,3.83013,2.03329,"NA_peak_17051"
"17052","chr3",63135489,63135666,178,63135525,11,12.8017,8.16242,9.38009,"NA_peak_17052"
"17053","chr3",63328497,63328625,129,63328586,6,6.68391,5.02184,3.73487,"NA_peak_17053"
"17054","chr3",63863587,63863883,297,63863826,7,8.15905,5.81881,5.07241,"NA_peak_17054"
"17055","chr3",63911931,63912189,259,63912084,11,13.08115,8.306,9.6418,"NA_peak_17055"
"17056","chr3",63993721,63993904,184,63993829,9,10.37489,6.98308,7.11284,"NA_peak_17056"
"17057","chr3",64187189,64187370,182,64187241,10,8.74117,5.96205,5.60633,"NA_peak_17057"
"17058","chr3",64189200,64189408,209,64189333,12,11.12524,7.0704,7.81168,"NA_peak_17058"
"17059","chr3",64216868,64217038,171,64216899,4,4.76469,3.83013,2.03329,"NA_peak_17059"
"17060","chr3",64238937,64239354,418,64239137,35,39.13702,16.31064,34.56921,"NA_peak_17060"
"17061","chr3",64267720,64267925,206,64267741,4,4.05714,3.49154,1.4753,"NA_peak_17061"
"17062","chr3",64317042,64317202,161,64317074,5,5.35301,4.26555,2.55746,"NA_peak_17062"
"17063","chr3",64352321,64352474,154,64352407,7,8.39319,5.9284,5.28717,"NA_peak_17063"
"17064","chr3",64685717,64686097,381,64686003,16,12.96836,7.28296,9.53633,"NA_peak_17064"
"17065","chr3",64688069,64688213,145,64688107,18,15.07426,8.03049,11.51772,"NA_peak_17065"
"17066","chr3",64801818,64801950,133,64801885,5,5.77224,4.46733,2.92937,"NA_peak_17066"
"17067","chr3",64815430,64815571,142,64815471,8,9.67114,6.60723,6.46372,"NA_peak_17067"
"17068","chr3",65039714,65040107,394,65039792,8,9.23571,6.39832,6.05926,"NA_peak_17068"
"17069","chr3",65170538,65170809,272,65170730,7,8.84383,6.12821,5.69667,"NA_peak_17069"
"17070","chr3",65617351,65617483,133,65617351,4,4.76469,3.83013,2.03329,"NA_peak_17070"
"17071","chr3",65714077,65714386,310,65714220,14,15.99032,9.54316,12.38113,"NA_peak_17071"
"17072","chr3",66038737,66039390,654,66038953,19,16.39398,8.54493,12.76447,"NA_peak_17072"
"17073","chr3",66154229,66154396,168,66154322,6,6.63767,4.99905,3.69237,"NA_peak_17073"
"17074","chr3",66220685,66221276,592,66220837,18,20.18615,11.10084,16.36357,"NA_peak_17074"
"17075","chr3",66370313,66370609,297,66370425,6,6.29344,4.82395,3.38124,"NA_peak_17075"
"17076","chr3",66500895,66501333,439,66501098,37,42.63568,17.51937,37.96404,"NA_peak_17076"
"17077","chr3",66905300,66905457,158,66905350,5,6.06117,4.59616,3.16979,"NA_peak_17077"
"17078","chr3",66997993,66998294,302,66998135,26,31.34853,15.21027,27.05063,"NA_peak_17078"
"17079","chr3",67018482,67018616,135,67018547,7,8.84383,6.12821,5.69667,"NA_peak_17079"
"17080","chr3",67444454,67444810,357,67444721,5,5.27752,4.22736,2.48992,"NA_peak_17080"
"17081","chr3",67458544,67458699,156,67458626,5,5.55324,4.36411,2.73614,"NA_peak_17081"
"17082","chr3",67647570,67647714,145,67647660,6,6.59219,4.97647,3.65113,"NA_peak_17082"
"17083","chr3",67654280,67654741,462,67654323,8,8.00862,5.74913,4.93373,"NA_peak_17083"
"17084","chr3",67930541,67930720,180,67930604,11,14.58454,9.02,11.05599,"NA_peak_17084"
"17085","chr3",68706168,68706367,200,68706286,10,13.11367,8.30801,9.67262,"NA_peak_17085"
"17086","chr3",69013400,69013801,402,69013456,9,9.03366,6.26088,5.87214,"NA_peak_17086"
"17087","chr3",69052099,69052454,356,69052316,12,14.87005,9.15928,11.32487,"NA_peak_17087"
"17088","chr3",69086210,69086571,362,69086319,14,12.34691,7.39188,8.95364,"NA_peak_17088"
"17089","chr3",69235513,69235662,150,69235552,5,5.35301,4.26555,2.55746,"NA_peak_17089"
"17090","chr3",69243067,69243252,186,69243117,8,8.17848,5.844,5.09009,"NA_peak_17090"
"17091","chr3",69290097,69290265,169,69290152,5,5.27752,4.22736,2.48992,"NA_peak_17091"
"17092","chr3",69386141,69386297,157,69386145,4,4.60322,3.75833,1.93964,"NA_peak_17092"
"17093","chr3",69480617,69480778,162,69480662,5,5.91413,4.53164,3.05609,"NA_peak_17093"
"17094","chr3",69542685,69542825,141,69542786,6,7.42378,5.36218,4.3972,"NA_peak_17094"
"17095","chr3",69665064,69665204,141,69665081,6,7.42378,5.36218,4.3972,"NA_peak_17095"
"17096","chr3",69739227,69739454,228,69739364,15,17.43813,10.17937,13.75194,"NA_peak_17096"
"17097","chr3",70779407,70779541,135,70779519,5,6.06117,4.59616,3.16979,"NA_peak_17097"
"17098","chr3",71127909,71128083,175,71128052,5,6.06117,4.59616,3.16979,"NA_peak_17098"
"17099","chr3",71244277,71244404,128,71244322,7,7.49894,5.48906,4.46636,"NA_peak_17099"
"17100","chr3",71348549,71348679,131,71348606,5,6.01368,4.57555,3.14471,"NA_peak_17100"
"17101","chr3",71435539,71435752,214,71435644,12,13.95757,8.69236,10.46484,"NA_peak_17101"
"17102","chr3",71468757,71469002,246,71468884,9,10.89846,7.24006,7.60032,"NA_peak_17102"
"17103","chr3",71542678,71542903,226,71542801,21,25.10748,13.1464,21.0582,"NA_peak_17103"
"17104","chr3",71583103,71583309,207,71583205,6,5.37835,4.31397,2.58025,"NA_peak_17104"
"17105","chr3",71724885,71725031,147,71724934,5,4.99816,4.08121,2.24133,"NA_peak_17105"
"17106","chr3",72144931,72145099,169,72144958,5,5.16873,4.17134,2.39348,"NA_peak_17106"
"17107","chr3",72162306,72162532,227,72162410,7,8.216,5.84583,5.12469,"NA_peak_17107"
"17108","chr3",72255888,72256032,145,72255923,6,6.92752,5.13896,3.95552,"NA_peak_17108"
"17109","chr3",72289224,72289376,153,72289234,5,5.13358,4.153,2.36165,"NA_peak_17109"
"17110","chr3",72318526,72318699,174,72318637,7,6.42584,4.89195,3.50061,"NA_peak_17110"
"17111","chr3",72447110,72447310,201,72447234,10,10.11196,6.7791,6.87054,"NA_peak_17111"
"17112","chr3",72535905,72536083,179,72536021,7,8.84383,6.12821,5.69667,"NA_peak_17112"
"17113","chr3",72745585,72745757,173,72745682,6,6.77879,5.06804,3.82014,"NA_peak_17113"
"17114","chr3",72797834,72798248,415,72797913,8,9.60564,6.57655,6.40156,"NA_peak_17114"
"17115","chr3",72848408,72848603,196,72848482,10,11.09367,7.32396,7.78266,"NA_peak_17115"
"17116","chr3",72888038,72888403,366,72888235,8,7.80733,5.63479,4.7491,"NA_peak_17116"
"17117","chr3",72961185,72961491,307,72961364,7,6.99263,5.21619,4.0137,"NA_peak_17117"
"17118","chr3",72996642,72997288,647,72996807,18,17.41769,9.45183,13.73297,"NA_peak_17118"
"17119","chr3",73255627,73255940,314,73255762,20,25.24271,13.46931,21.18712,"NA_peak_17119"
"17120","chr3",73490798,73491030,233,73490884,12,13.5545,8.47631,10.08621,"NA_peak_17120"
"17121","chr3",73502646,73502815,170,73502812,4,4.76469,3.83013,2.03329,"NA_peak_17121"
"17122","chr3",73863746,73863938,193,73863899,8,10.09103,6.79746,6.85131,"NA_peak_17122"
"17123","chr3",74027254,74027399,146,74027311,6,7.42378,5.36218,4.3972,"NA_peak_17123"
"17124","chr3",74537827,74538065,239,74537882,4,4.76469,3.83013,2.03329,"NA_peak_17124"
"17125","chr3",74614732,74614866,135,74614754,4,4.76469,3.83013,2.03329,"NA_peak_17125"
"17126","chr3",75429727,75429875,149,75429768,7,5.66107,4.42751,2.83176,"NA_peak_17126"
"17127","chr3",75435106,75435968,863,75435337,89,78.02617,15.20902,72.80965,"NA_peak_17127"
"17128","chr3",75641085,75641590,506,75641210,20,20.89851,10.96668,17.04277,"NA_peak_17128"
"17129","chr3",75669052,75669625,574,75669302,50,47.75188,14.96504,42.94803,"NA_peak_17129"
"17130","chr3",77039820,77039948,129,77039914,6,7.42378,5.36218,4.3972,"NA_peak_17130"
"17131","chr3",77081370,77081549,180,77081390,8,10.31466,6.89423,7.05653,"NA_peak_17131"
"17132","chr3",77468195,77468329,135,77468217,6,7.42378,5.36218,4.3972,"NA_peak_17132"
"17133","chr3",78091636,78091926,291,78091688,7,8.33303,5.90061,5.23119,"NA_peak_17133"
"17134","chr3",78872275,78872438,164,78872329,9,11.83097,7.66026,8.46924,"NA_peak_17134"
"17135","chr3",79019088,79019580,493,79019408,8,9.12039,6.34104,5.95383,"NA_peak_17135"
"17136","chr3",80770438,80770879,442,80770787,7,8.216,5.84583,5.12469,"NA_peak_17136"
"17137","chr3",80969512,80969645,134,80969588,5,6.06117,4.59616,3.16979,"NA_peak_17137"
"17138","chr3",81289693,81289840,148,81289756,5,6.06117,4.59616,3.16979,"NA_peak_17138"
"17139","chr3",81491079,81491239,161,81491164,6,6.82749,5.09146,3.86565,"NA_peak_17139"
"17140","chr3",81761063,81761796,734,81761604,24,24.09615,11.59382,20.09078,"NA_peak_17140"
"17141","chr3",82224809,82224938,130,82224840,6,6.97893,5.16304,4.00177,"NA_peak_17141"
"17142","chr3",83835343,83835490,148,83835391,5,6.06117,4.59616,3.16979,"NA_peak_17142"
"17143","chr3",84548092,84548338,247,84548319,6,7.42378,5.36218,4.3972,"NA_peak_17143"
"17144","chr3",84958652,84959197,546,84958952,11,12.8017,8.16242,9.38009,"NA_peak_17144"
"17145","chr3",86793822,86794003,182,86793932,6,7.42378,5.36218,4.3972,"NA_peak_17145"
"17146","chr3",86990989,86991151,163,86991105,5,5.3917,4.2849,2.59253,"NA_peak_17146"
"17147","chr3",87227085,87227836,752,87227221,13,17.15957,10.2302,13.48846,"NA_peak_17147"
"17148","chr3",88058705,88059297,593,88059052,29,33.62061,15.46149,29.23872,"NA_peak_17148"
"17149","chr3",88149663,88150212,550,88149935,12,14.78771,9.11847,11.24706,"NA_peak_17149"
"17150","chr3",89107590,89107799,210,89107667,8,10.16595,6.83024,6.9205,"NA_peak_17150"
"17151","chr3",89114495,89114824,330,89114739,6,7.42378,5.36218,4.3972,"NA_peak_17151"
