time,peak,med_3h_lfc
3 hours,chr10.63297924.63298493,-0.0034871336897270844
3 hours,chr5.113606349.113607144,-0.29982702921876214
3 hours,chrX.100819827.100820872,0.21006852234621753
3 hours,chr5.153157141.153157515,-0.42085282415735037
3 hours,chr7.12161179.12161460,0.5915673381162255
3 hours,chr12.15996045.15996648,-0.2507231355877999
3 hours,chr15.89177613.89179014,0.2898056192468452
3 hours,chr1.177066838.177067580,-0.7385364685659703
3 hours,chr3.113063261.113064117,0.23347082326071522
3 hours,chr2.61750503.61751041,-0.6483809134868257
3 hours,chr18.77203025.77203416,-0.13082449852830358
3 hours,chr4.184805572.184805826,-0.39119682080479523
3 hours,chr2.18401506.18401865,-0.1859677710642289
3 hours,chr16.4264612.4264804,0.5313036464868734
3 hours,chr1.191729562.191730123,-1.142964256282734
3 hours,chr19.19499341.19499767,0.2526024066356862
3 hours,chr17.44350697.44351243,0.2721272483524766
3 hours,chr6.100724588.100725049,-0.4582758040080932
3 hours,chr8.23472053.23472687,-0.06495508084274881
3 hours,chr4.146638415.146639350,0.023914762379578125
3 hours,chr8.96332946.96333680,0.10649943408296059
3 hours,chr17.72192103.72193030,-0.1429467598553158
3 hours,chr14.103408567.103409287,-0.022123960825451428
3 hours,chr2.25341733.25342087,0.03152282454263178
3 hours,chr15.78171306.78172051,0.08589039817037625
3 hours,chr13.28355948.28356365,0.42963365710113366
3 hours,chr16.67244431.67245178,0.2689189062562938
3 hours,chr4.185606676.185607324,0.13087353986084638
3 hours,chr6.45543198.45543665,-0.12862512949671567
3 hours,chr11.83014932.83015234,0.1558782947982738
3 hours,chr20.46558536.46558879,-0.41782930859522005
3 hours,chr5.84239524.84239773,-0.2701095537337104
3 hours,chr13.27928601.27929011,0.7366875121719065
3 hours,chr8.116687876.116688331,-0.4109775033292986
3 hours,chr2.64090218.64090555,0.6650935353575058
3 hours,chr1.64874541.64875192,-0.5225549588167815
3 hours,chr11.73585787.73586138,0.8706010072334411
3 hours,chr5.137833346.137833802,-0.27144086601174267
3 hours,chr6.117199968.117200567,-0.42018416744135645
3 hours,chr9.83642827.83643064,0.13632334477363653
3 hours,chr6.8242837.8244130,-0.47610337369123545
3 hours,chr11.111694785.111695209,-0.8680168206420268
3 hours,chr7.5595235.5595926,0.38559788478064094
3 hours,chr8.61287882.61288626,-0.302042042470577
3 hours,chrX.40273394.40273888,-0.39414205987884543
3 hours,chr8.86828321.86828905,-0.30377575507995824
3 hours,chr2.170885278.170885860,-0.41734038929963335
3 hours,chr4.85431971.85432341,-0.3190248810116041
3 hours,chr18.28183442.28184113,0.3826228383622481
3 hours,chr22.20702216.20703636,-0.17998106997196484
3 hours,chr8.6550139.6550593,0.29537221452487494
3 hours,chr5.159987094.159987669,0.20942392074565275
3 hours,chr19.53941909.53942670,0.38218279826835566
3 hours,chr11.60172679.60173567,-0.25942525832112384
3 hours,chr20.58236706.58237360,0.05518492992413915
3 hours,chrX.100843872.100844589,-0.3850315762515679
3 hours,chr16.75271999.75272383,0.11296660747505172
3 hours,chr8.133502719.133502975,-0.18882019170617725
3 hours,chr2.237798305.237799775,-0.006434955337151216
3 hours,chr12.119989802.119990306,0.24444987226843695
3 hours,chr14.37056403.37056834,0.472360724501526
3 hours,chr6.17494143.17494482,-0.535374499232943
3 hours,chr1.237258688.237259662,0.16025443698442787
3 hours,chr22.29252292.29252656,-0.4457315936764972
3 hours,chr5.137822241.137822539,-0.3619616172626785
3 hours,chr16.66469681.66470140,0.03467055081870147
3 hours,chr10.101217412.101218088,0.13423614781903703
3 hours,chrX.154443546.154445085,0.2266684165905377
3 hours,chr7.17374850.17375075,-0.20798110350159527
3 hours,chr6.26270982.26271810,0.040954395223757434
3 hours,chr19.1253030.1253792,-0.31032460619251534
3 hours,chr2.59105647.59106119,-0.6690842428365893
3 hours,chr4.15499760.15500091,-0.07881911905806205
3 hours,chr5.103444440.103444854,-0.31797832103175955
3 hours,chr12.96034616.96036142,0.02629540695774235
3 hours,chr11.34681117.34681510,0.13206873001920144
3 hours,chr6.14277030.14277640,-0.4096119845822689
3 hours,chr12.58479469.58479773,-0.5005132967049379
3 hours,chr11.15849202.15849715,-0.4373288223085219
3 hours,chr3.52483301.52484088,-0.3596142600542249
3 hours,chr10.110119089.110119653,-0.4753890769993099
3 hours,chr6.157106275.157106793,-0.225009572559693
3 hours,chr3.31106181.31106578,0.7329171101656149
3 hours,chr14.56955812.56956272,-0.43782254696107703
3 hours,chr11.36431531.36432326,-0.12868093362232758
3 hours,chr1.201222686.201223329,0.2962854797357872
3 hours,chr2.209334380.209334786,0.46192419548148006
3 hours,chr10.119489679.119490151,0.06393904963729846
3 hours,chr11.60265482.60266064,-0.152040155777312
3 hours,chr8.53954010.53954561,0.32454246507889906
3 hours,chr1.40078431.40078953,0.43406517109218234
3 hours,chr3.71237479.71237924,-0.4590346578154426
3 hours,chr4.102623660.102623956,-0.18550881755723303
3 hours,chr2.88080511.88080814,0.40545479539349794
3 hours,chr4.5812850.5813860,-0.39834892529489396
3 hours,chr19.45883468.45883587,0.5462169339000728
3 hours,chr20.37755656.37755909,0.17570597931542087
3 hours,chr11.113262039.113262453,-0.36765757834709833
3 hours,chr7.41187265.41187679,0.671009143704567
3 hours,chr18.8003946.8004142,1.3403021030502653
3 hours,chr5.139392665.139393439,0.19765561948497146
3 hours,chr12.42386129.42386577,-0.3819489513372947
3 hours,chr10.369879.370101,0.09445982123496996
3 hours,chr22.26942368.26942835,-0.4349707760163224
3 hours,chr15.69685797.69686173,-0.7336749912668716
3 hours,chr18.46481777.46482238,-0.4939539992883901
3 hours,chr20.35021945.35022508,0.7101119776752158
3 hours,chrX.41559597.41560023,-0.3487415728453953
3 hours,chr22.37859908.37860161,-0.5540809681077505
3 hours,chr8.37842001.37842906,0.36363773425171697
3 hours,chr11.105867793.105868228,-0.19569841253806342
3 hours,chr10.76036071.76036818,0.05720398538455562
3 hours,chr9.21968365.21968730,0.5638270194974075
3 hours,chr11.97079372.97080676,0.3097927233565225
3 hours,chr2.43332634.43333819,0.4390753941437713
3 hours,chr2.74845464.74845856,-0.48595952690322197
3 hours,chr3.39498535.39499024,-0.17403458962906515
3 hours,chrX.24187721.24188145,-0.03023064344920412
3 hours,chr6.195736.196379,-0.4285978657349867
3 hours,chr3.48268387.48269514,0.1820710044189564
3 hours,chr12.66688823.66689188,-0.4303363556957496
3 hours,chr2.28633835.28634124,-0.6187286176471642
3 hours,chr9.33076098.33076960,0.15631031884780633
3 hours,chr17.4235725.4236404,0.038621934890878284
3 hours,chr1.16260727.16261243,0.4535005918604229
3 hours,chr1.10857484.10857953,-0.7168242101853763
3 hours,chr9.88399445.88400550,-0.2829335236252435
3 hours,chr1.25369166.25369899,-0.3405193226744354
3 hours,chr12.1100110.1100535,-0.5625202754755004
3 hours,chr8.109973915.109974985,0.26410091642205913
3 hours,chr1.81179299.81179577,-0.9873305072118111
3 hours,chr9.8678944.8679817,0.04458760454953614
3 hours,chr12.8045905.8046234,0.10786772356110053
3 hours,chr12.31386404.31386721,-0.2642487623542997
3 hours,chr11.111723657.111724111,-0.19343146536506173
3 hours,chr13.21768081.21768576,0.5618923305311728
3 hours,chr4.157221853.157222906,0.40851725115469417
3 hours,chr1.244001999.244002557,0.6632115898262938
3 hours,chr15.89192659.89193095,0.1556837124265603
3 hours,chr6.152350968.152351396,0.6832939939813869
3 hours,chr5.129468.130963,0.32744816952334244
3 hours,chr6.69105422.69105748,-0.02145013444952415
3 hours,chr19.50638954.50640192,-0.26668532605472217
3 hours,chr8.42391422.42392550,0.10248474548898301
3 hours,chr10.31353438.31354108,-0.8564222083039109
3 hours,chr16.74449028.74449820,0.48376887527057066
3 hours,chr20.37990634.37991265,-0.1645762042932568
3 hours,chr1.223781067.223781473,0.5959728246987516
3 hours,chr6.12941480.12941800,-0.3430516325221403
3 hours,chr7.44702144.44702496,-0.35441726676501006
3 hours,chr9.29625244.29625681,-0.4861173182993417
3 hours,chr19.28704973.28705342,-0.6191136316808636
3 hours,chr9.107633640.107633943,-0.3471076332884345
3 hours,chr3.107416534.107417157,0.21703501673589343
3 hours,chr16.29839848.29840366,-0.3553866366379126
3 hours,chr2.232652033.232652386,-0.27577686298663273
3 hours,chr18.21479798.21480039,1.1495254986414234
3 hours,chr3.191412732.191412983,-0.1763136866605234
3 hours,chr3.11465893.11466600,-0.13612140496247505
3 hours,chr2.32753026.32753279,0.7998171727558393
3 hours,chr2.3523032.3523396,-0.2281365488760878
3 hours,chr10.11538931.11539902,-0.01757292457519033
3 hours,chr5.73630795.73631119,-0.7031605008211552
3 hours,chr5.136373884.136374397,-0.029796749187871896
3 hours,chr6.73675458.73675947,0.19265107107403612
3 hours,chr11.12272964.12273749,0.1420370221332985
3 hours,chr14.78626674.78627628,0.35001318485653554
3 hours,chrX.37922910.37923353,-0.4249605365384106
3 hours,chr17.4354871.4355547,-0.015835089407554126
3 hours,chr2.27717189.27717376,0.455658545558159
3 hours,chr10.60643689.60644214,-0.4212022073817562
3 hours,chr1.230768889.230769491,0.49986923002477446
3 hours,chr22.22799641.22799941,-0.1222275744772143
3 hours,chr10.110429189.110429687,-0.5470338299116909
3 hours,chr20.47677858.47678442,0.38511202401481404
3 hours,chr20.47230710.47231331,-0.34196647412713554
3 hours,chr21.29092492.29092956,0.21226066325645054
3 hours,chr8.134586528.134586767,-0.47357495827558993
3 hours,chr3.61452485.61453066,-0.27920109786613856
3 hours,chr5.123245783.123246265,-0.20604482301155214
3 hours,chr17.63151943.63152294,-0.4209017521340228
3 hours,chr2.112958618.112959446,0.3146303759640625
3 hours,chr4.76539932.76540397,-0.03264089247582769
3 hours,chr3.23810121.23811399,0.3175344020019373
3 hours,chrX.33725631.33726695,-0.29420769018159554
3 hours,chr3.139329203.139329793,-0.17961195182826906
3 hours,chr10.30013665.30014154,-0.25060078546968634
3 hours,chr16.9106936.9107861,-0.14573405451820354
3 hours,chr12.107992876.107993162,-0.644466274369517
3 hours,chrX.20252457.20253429,0.30628039447238553
3 hours,chr2.16197684.16198034,-0.5886609749922127
3 hours,chr1.111565148.111565535,-0.4761607363063938
3 hours,chr5.42992094.42993043,0.4430560910262731
3 hours,chr15.53197456.53197808,-0.22144205411655293
3 hours,chr16.83983140.83984126,0.557461379977763
3 hours,chr5.130289097.130290272,0.604730989813707
3 hours,chr2.177338109.177338587,0.3683257979590684
3 hours,chr1.234573755.234574254,-0.6364465870951759
3 hours,chr8.18562109.18562857,-0.2361766088788415
3 hours,chr11.57164210.57164826,-0.31848603371652306
3 hours,chr4.67080201.67080644,-0.6835643863120111
3 hours,chr2.26884490.26884704,-0.6643523809815235
3 hours,chr6.6927483.6927905,-0.5285470075584433
3 hours,chr6.3334657.3335053,0.2607109036356179
3 hours,chr5.16180003.16180538,0.3483715421728939
3 hours,chr12.98725696.98726137,0.1188655537028267
3 hours,chr11.75814496.75815850,-0.10151650949703939
3 hours,chr17.17073033.17073377,-0.314813848846606
3 hours,chr3.64739134.64739703,0.43260145728024657
3 hours,chr1.2044892.2045227,0.08031313534842965
3 hours,chr10.48551797.48552429,-0.10834107858876885
3 hours,chr22.31829440.31830498,-0.057129714278122634
3 hours,chr4.54882724.54882908,-0.42652325227331156
3 hours,chr22.41499728.41500086,-0.7450218271152864
3 hours,chr10.132481949.132482466,0.6306926142153387
3 hours,chr8.16831795.16831913,-0.7069550733403043
3 hours,chr8.135725344.135725726,-1.0341577628390375
3 hours,chr10.29516355.29517007,0.45797231481044776
3 hours,chr12.83142743.83143218,-0.5742564559326453
3 hours,chr2.12965197.12965789,-0.19188021548840517
3 hours,chr2.197323269.197323637,-0.23692781658779816
3 hours,chr1.204684684.204686015,0.12519076195094803
3 hours,chr2.62382549.62383258,0.449009679507568
3 hours,chr12.52183127.52183927,-0.1455948685122097
3 hours,chr7.34844870.34845278,-0.49829494925241313
3 hours,chr20.51752093.51753017,0.2193912614902236
3 hours,chr10.58486809.58487278,0.5611935000611887
3 hours,chr20.61426415.61426809,0.29641225163202956
3 hours,chr9.116736919.116737477,-0.08189485899322335
3 hours,chrX.103711449.103711977,0.42523075044905134
3 hours,chr5.133950912.133951432,-0.39728453882890213
3 hours,chr13.23504892.23505419,0.7664583316561595
3 hours,chr22.50342127.50343578,0.17778142474609293
3 hours,chr12.87427824.87428121,0.8065690618807466
3 hours,chr11.44030139.44031078,-0.3057009127320427
3 hours,chrX.10619705.10620768,0.33308656350075516
3 hours,chr4.14520281.14520551,-0.7601297906348479
3 hours,chr12.9685254.9685777,-0.6182078171387445
3 hours,chr16.70392097.70392397,0.05509166884994732
3 hours,chr5.91151758.91152269,-0.36888921034202893
3 hours,chr17.17690301.17690501,-0.5060369207103111
3 hours,chr17.50695023.50695477,-0.23519955158431083
3 hours,chr10.33164126.33164684,0.1778161731695761
3 hours,chr17.73782400.73782905,-0.6223950941267269
3 hours,chr2.30513948.30515149,-0.4655091751164906
3 hours,chr15.88824800.88825107,-0.4574608085995512
3 hours,chr4.84249670.84250021,-0.5727603433272301
3 hours,chr5.173168356.173168977,-0.3241722239006348
3 hours,chr5.18985122.18985741,0.44187831298291025
3 hours,chr4.147498142.147498452,1.3134467790120923
3 hours,chrX.42241462.42241710,-0.343654541788057
3 hours,chr2.40225724.40226223,-0.5037809384185109
3 hours,chr11.59802054.59802822,-0.13477710513712626
3 hours,chr16.74651904.74652327,0.5111736873528371
3 hours,chr18.44770644.44771216,0.5296450944365985
3 hours,chr3.99674195.99674709,0.8196464583220028
3 hours,chr4.10041.10756,0.08947757083272223
3 hours,chr11.70568199.70569008,-0.4386708453651411
3 hours,chr1.210222318.210223174,-0.14935118345924137
3 hours,chr6.44309086.44309401,0.14928785438121794
3 hours,chr1.174118582.174119269,0.555539682283519
3 hours,chr17.17566971.17567834,-0.3879785493116037
3 hours,chr12.68831078.68831743,0.4852684943029967
3 hours,chr1.8816900.8818206,0.032924710924118195
3 hours,chr22.46803023.46803784,-0.3382874035226333
3 hours,chr9.4196473.4197444,0.6950689048608534
3 hours,chr12.92363463.92364187,-0.299577067164684
3 hours,chr18.61998938.61999485,0.4981918302988999
3 hours,chr11.106905290.106905948,0.2703891636251943
3 hours,chr1.112698900.112699211,-0.4326533169172406
3 hours,chr21.34148351.34148837,-0.28287254271720863
3 hours,chr1.110630809.110631272,-0.32736352181708517
3 hours,chr3.171458930.171461375,0.06119561069061774
3 hours,chr6.165850155.165850705,0.5159340397724764
3 hours,chr4.74230719.74231528,-0.2201874412212883
3 hours,chr7.118045786.118046149,0.03385352767417993
3 hours,chr16.3152387.3153062,-0.033338208606759956
3 hours,chr3.186469716.186470180,-0.6464640882721839
3 hours,chr11.116879764.116880097,-0.2232401748907935
3 hours,chr2.204972824.204973226,0.6235799600753797
3 hours,chr8.112772292.112772766,-0.7116686470515613
3 hours,chr8.88261591.88262081,-0.11844600268164723
3 hours,chr18.73948206.73948794,0.35401054447615055
3 hours,chrX.1452591.1453733,-0.2748156444260106
3 hours,chr18.65791556.65791770,-0.12760408599640832
3 hours,chr3.139906257.139906938,-0.2883782037542
3 hours,chrX.87626839.87627294,-0.10939166844048831
3 hours,chr21.38712180.38712362,-0.3957688938404734
3 hours,chr7.102914677.102914995,-0.022866534581940545
3 hours,chr17.70028954.70029503,-0.5579233977482028
3 hours,chr3.126811494.126812003,0.4781378094966624
3 hours,chr2.39100035.39100747,0.2856027712121829
3 hours,chr4.139223751.139224193,0.6577286867664542
3 hours,chr1.1069144.1069625,0.12597119696437886
3 hours,chr6.109978044.109979736,0.12988022828081958
3 hours,chr6.88246669.88247097,-0.7475047325053361
3 hours,chr2.64558620.64559153,-0.4494895403735215
3 hours,chr17.43552076.43552767,0.46900645553508724
3 hours,chr3.111114979.111115224,-0.1813931818398643
3 hours,chr6.36949694.36950083,-0.39547746860126753
3 hours,chr1.43058570.43058989,-0.4331896081411939
3 hours,chr7.85554068.85554508,0.7259232790087811
3 hours,chr16.49592832.49593372,-0.39212426694528546
3 hours,chr3.190231603.190232504,-0.19595357251701895
3 hours,chr7.134174693.134175247,-0.07438597208090814
3 hours,chr14.99892061.99892259,-0.776727282497954
3 hours,chr12.46431437.46432556,0.3032948651544949
3 hours,chr1.56236198.56236445,-0.12313962086798746
3 hours,chrX.128999411.128999932,-0.3665393563904962
3 hours,chr10.17710140.17710425,0.702591214756387
3 hours,chr6.60735168.60735422,0.8621201471919155
3 hours,chrX.113399612.113400805,0.5073605148243892
3 hours,chr11.133854322.133854892,-0.3106465187131503
3 hours,chr2.136247580.136247882,0.7837873823593273
3 hours,chr19.33868824.33869376,-0.20994562403477568
3 hours,chrX.119468096.119469662,0.18198731696833548
3 hours,chr6.167925067.167925534,-0.2237349827717936
3 hours,chr2.9103175.9103412,-0.5373958517475165
3 hours,chr22.22645937.22646208,0.7525859167349789
3 hours,chr1.26431906.26432812,0.01808175008063273
3 hours,chr7.96239483.96239742,-0.4270860132443922
3 hours,chr4.40309188.40309816,-0.1307579188547816
3 hours,chr5.117877778.117878050,-0.5009375780625982
3 hours,chr11.91305456.91306042,-0.5947448621711203
3 hours,chr17.54494849.54495784,-0.2120782511733692
3 hours,chr1.43979718.43980182,0.1131923185711301
3 hours,chr12.111121809.111122232,-0.24508296110460626
3 hours,chr17.80511035.80512486,-0.028262656458879487
3 hours,chr20.35511954.35512256,0.5104070419498608
3 hours,chr3.56970057.56971193,-0.2515360226653758
3 hours,chr18.23401264.23402041,0.04509164729409676
3 hours,chr3.97863125.97864068,0.7616322586131405
3 hours,chr15.68620754.68621266,-0.48761598186642374
3 hours,chr20.51732188.51732673,0.19875493109168862
3 hours,chr3.184750389.184750884,-0.21935942541127007
3 hours,chr6.107458792.107460266,0.20295839893574463
3 hours,chr11.35530118.35530597,-0.4535147058431963
3 hours,chr16.14050411.14051660,0.1390980247685989
3 hours,chr16.89382962.89383555,-0.05676824647276746
3 hours,chr1.157131206.157131581,-0.6475498809836975
3 hours,chr17.55770117.55770452,0.6012156535961706
